key,cod_produto,categoria_produto,date_from,date_to,version
29026,e0f99475a79890b9adaa95ceac17c1cd,telefonia,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29027,de907886b218bfa2e0097c1fdff81785,eletronicos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29028,e2e2c6003104c5c3b265e60c980904d9,sinalizacao_e_seguranca,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29029,e1c0a39b7f806727ea5121c60035ed3c,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29030,e0fb7b66c3ac0b1e5b49a218a065e816,perfumaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29031,de916cab431520b8d1980c24bf4dd473,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29032,e2e426d1332240070b0a836a854d057b,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29033,e1c3325750402ab195a7759f01efa494,NULL,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29034,e0fddcd9bdfbff9df8a8228f6a6346d7,cine_foto,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29035,e2e921d1e2a5acc453c66618a9261b47,papelaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29036,e1c6e79822274bf6763eb127ea3a15ed,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29037,e1002b42a99dd5cc7558e0ca58729bcc,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29038,e2e9a22be498ad23b97170cbc20c477c,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29039,e101ca6287658a6104e804774d56b871,casa_conforto,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29040,e2ea268601d73de5126e2616e00be1cc,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29041,e106c818f2f2e0a830fa2bc5c09076d7,perfumaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29042,e2ec15eadf519df807f40d72a49e29cd,livros_interesse_geral,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29043,e10758160da97891c2fdcbc35f0f031d,NULL,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29044,e2ec3791e11dff618b89719b7e264064,fashion_bolsas_e_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29045,e10793be4658322d3d7e4c9910199f93,instrumentos_musicais,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29046,e2ef692835bb1cebf4df94c3c306e352,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29047,e107fefc8820ce1d438d2d6543464955,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29048,e4337c013620a5a05f0c80622bb33f90,ferramentas_jardim,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29049,e2efd37edf851a99f9707f165ef0fb13,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29050,e2f1ccf86759df28dd1e9f2e0e3242d4,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29051,e108e472a045d8c76c43ba7f2cf4958a,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29052,e43443a05db61acfccaca5876b804ba7,NULL,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29053,e1cfc87f543782b8a78b59fc8571df92,ferramentas_jardim,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29054,e2f36cf818988a81e1a572308f22d469,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29055,e109c50434486c589ed3a11b5a45a43e,papelaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29056,e1d1d22e9f8122a4ec1533b032c12562,ferramentas_jardim,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29057,e10c5041c0752194622a7a7016d8c9b5,instrumentos_musicais,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29058,e1d6e56531bd9c3dfad4f905f81072c7,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29059,e10cb463dd774bbee6a9002267ff573a,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29060,e1da02256dce4dee2207c36853547c7b,NULL,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29061,e10d888b873f7479560f0b2606bf2c02,bebes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29062,e1da6ab77f4859eb17950e5df1c0f815,pet_shop,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29063,e2f3f7ec8185e5931ae0faaa63175ae8,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29064,e11092e9722d1b6f8c18cd8947a1daff,bebes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29065,e1dae76b5f1c39746a05aebb9ea23d1d,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29066,e2f714fbe2ae1f8ef2d9827295ddc972,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29067,e112bafe6285b42e5a1d51790dde0a74,telefonia,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29068,e2f86138b1dcd411b74b0d7a1fd8324b,bebes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29069,e1165c7ceda460f9d14914648fc31631,eletrodomesticos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29070,e435ceb7ced9b8446defd858630454ed,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29071,e2f8ac7485aeb713af570cb9e117c6e6,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29072,e116e213716b7b91f8a320c37939ed17,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29073,e4366034fc8fd74e6db36502e0166259,livros_interesse_geral,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29074,e2fcaac49de7a3a90f0dc74d7b1e9f10,casa_conforto,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29075,e116f9f26f694ce10fec2f4e93fce4f6,malas_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29076,e3025f416b18907e09b3df602c3eca2b,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29077,e117ca2a90cfd40b93450b0b60f834e4,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29078,e303dfa61ada1f0823b4775f192606b3,malas_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29079,e11b7abd9eb82a586a144e97594bc05f,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29080,e304baa7e35c6643dc6a3d39bcebe78f,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29081,e11f4a093cbabf75a2eb06a5748bf359,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29082,e306ca54c91b21392317d5b4632c9fe3,consoles_games,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29083,e43da23e8c063291ca4e887e6ee98107,casa_conforto,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29084,e122fc0e32b49bd6dec4d37d5d90691d,telefonia,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29085,e307200b995cf8d99d85db7d09e4ba00,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29086,e44030e694bab50c9fdfb329cc114833,bebes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29087,e307be52f60992a07fd121769b8ea9e8,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29088,e4411c56bcacca2700d5bdb004eecd63,pet_shop,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29089,e30a07181e238b29af319577b9bb22fe,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29090,e449c89deefdb41bb888e3cc5f59ef46,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29091,e30a6d4fa7a954f72a0392de4c613243,telefonia,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29092,e44da8bcf401b9dfbf66372802e16d7b,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29093,e30aaafe45e34ce07003ef0cfcb6e49d,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29094,e44f675b60b3a3a2453ec36421e06f0f,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29095,e30d5b80f5e85b8f9e7c627b5d594b38,perfumaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29096,e453ac0b522a20f7d08bb343b7753482,telefonia,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29097,e310aca86f3cb7cc3c492ec21980589f,casa_construcao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29098,e45647e5c15c782d396aac4b74154c06,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29099,e311d1899b83ab4b7706f6f81d155a19,papelaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29100,e456721fdab66b576664c035ad183965,fashion_bolsas_e_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29101,e3144d54af34133a585de8b475dfc57b,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29102,e316e2909614743a28695b701bca9d39,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29103,e4568ff2a2b3b7249d96a870f3563c8b,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29104,e316e505ab5f17bb7fcfed3dcff53a3e,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29105,e45976e9ff4d139ed0e9bf83abeb5c80,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29106,e12569a1ad365c9f77fb1ae6d5de26e8,fashion_roupa_masculina,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29107,e31c5933157c3e4134a0f536f7bcc14e,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29108,e45ba6ba3c6ee4fa2c62e6a6a587717e,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29109,e12685e3aebb14bb04c2b22992de81cd,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29110,e31cf1512c0473f66814000fbc9ad337,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29111,e45f2a329621593cdfa31be2b8a3bb3a,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29112,e31ddc888efe970ebfbc8e7b460babec,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29113,e4643202d9053d132303d7927dc71f8e,pet_shop,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29114,e31e8a63c7576088f21c33a8365823e1,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29115,e469aee0b4bc4932389a283ab64b0860,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29116,e320966c24d4de5668a3de9f455ec156,livros_interesse_geral,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29117,e46d3c8d60e3f8b382b6f239e5af08ac,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29118,e3217b2b6ec69befdfa1e98962b2565d,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29119,e475b26e5db4c91fa1cd25927908eac2,fashion_esporte,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29120,e3236035f7e0c05a72c94efd538abf1e,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29121,e3258912258da913595140fce3854b5f,telefonia,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29122,e3263eb093d88b95abce97fe0c864421,casa_construcao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29123,e475c947d2287b8ea1e6a90dbbae56bb,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29124,e329dc4f7ae6fac352da9bd20e3b11e0,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29125,e4782ca6e59722999a1b22f350c28ddb,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29126,e32ec50062d77cbd89601812fe6acc35,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29127,e478d0bd1efbc9329837d30c174bb850,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29128,e1dc23d88d327fefb34f58df7d6be272,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29129,e3323b0d3f79bdf85b58561d2218bc12,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29130,e47b2f2b628e82c961a82a68a4400339,portateis_casa_forno_e_cafe,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29131,e332952ba1987271652c62433c823a91,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29132,e1e0040c906cc890d032092141a9b6de,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29133,e47d150b1ca529641e12015c3109bb24,papelaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29134,e12b3c9c9c2dd369393d99e021901220,eletronicos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29135,e335de70c68d7f9f46689babcec7f1d5,telefonia,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29136,e1e932dfb67414e80b87ad97688cf2a3,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29137,e336c656869480e20d04ca9389b12167,fashion_roupa_masculina,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29138,e47eff9f97c9536c9f768f86e13252f6,NULL,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29139,e1ea2e133d4ca99d20c365d4e3173989,eletronicos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29140,e3372817fa5d5e8a0ce5db0fa237a3ad,telefonia,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29141,e482ad963bfb9a9abc51b9850aca97b7,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29142,e3374a33d19814ea4cbd0ac5da8e3978,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29143,e4835fa9d35d4226f23380c4a7cf12ec,casa_construcao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29144,e337509290028e0c81c0ac93d7b1234e,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29145,e48406fb377b0bf86170bc8cf1631ee6,construcao_ferramentas_construcao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29146,e338f548cda0b52650b9acfd317a74db,fashion_bolsas_e_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29147,e485be8a88ca64e497e88b16af6cc11d,dvds_blu_ray,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29148,e339410beae2b9f9987f5a4e0ae007f3,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29149,e489b41419c7d7d00445dc5d3c9966a4,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29150,e33c23f84ae4675691f3254c27d583d4,telefonia,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29151,e48cff5b3591c9466cd84fcea1f1b3e4,consoles_games,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29152,e33c6721bcdf0d089860c6c1cf7ad5b6,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29153,e48f857c5498e6408410be1fda8e0fe4,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29154,e33df02e384487f2bcd3788619f89215,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29155,e493b6001e292d2cdb2c6172bac9d0a4,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29156,e340207acac912600273ffd7ea058780,cool_stuff,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29157,e493c5e2a707b9eb0f6d01041c86856e,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29158,e3425df9bd51be69917273c9dd92ed5e,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29159,e12f70be6bbe9361e612c973fcf15dcc,bebes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29160,e494f26669f3b5feca72555de4733bed,cool_stuff,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29161,e343a7fbf868e28cb3f80ef0f6d9300c,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29162,e12f98550d5a1a612066b387f97c1970,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29163,e4985e03cd939f1a9f81c65e949f1688,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29164,e344e7fbb51b08fbb06076b02f457dd9,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29165,e1300b5f677ce8eba14ab147080d6a68,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29166,e345e8d6127fd25603bc9fe0f99ecc46,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29167,e1310a0690f541f25a1d33cf395d5407,construcao_ferramentas_iluminacao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29168,e347b95d594c79460b23b2f850655f68,eletrodomesticos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29169,e132c414f9160348b91b777cd060f815,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29170,e134cbe135ee33ea460b71bfd96a38ed,moveis_escritorio,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29171,e49a57a6afd465b7d3cd109daf09ca98,NULL,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29172,e135dad580bf1f80d9e2828e5e85e7a6,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29173,e4a559e4d11658f9979148efee14c535,bebes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29174,e13cf83849f5e6cf2b946de4ca48bf2c,pet_shop,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29175,e4a8b44a9559141ca439903f116bbbd4,bebes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29176,e13d2c379481eddfa4b8844f8beb7db0,ferramentas_jardim,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29177,e4a91e319865c0ed703b608671ec48b4,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29178,e13e355c4fb4736afe0e3ea38fce8558,construcao_ferramentas_construcao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29179,e4a944ceb290f6743bc262b3963471e2,papelaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29180,e13f46cf68d356e0ac0f32058af20911,fashion_bolsas_e_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29181,e4aa3f3e3209009166c6b79afa8204bc,ferramentas_jardim,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29182,e34b5d6c531312550872e725578a3808,livros_interesse_geral,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29183,e14158cd492e57786ac19f9032be3607,eletroportateis,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29184,e4ac25e3b504e9dea6a4a06b82256951,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29185,e34c56a36fdb6854b10410b776c39442,eletroportateis,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29186,e145fe0be63a7cfdb3b2d57c6769cec1,eletrodomesticos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29187,e34f7accdfa3f3f2ab0c16db77858f6d,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29188,e4acef9f829635351de593a05d2406da,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29189,e350532acfc2ee911b6dcf1029dcb48d,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29190,e146dbd6493fdfb50152400fc162f25a,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29191,e4ad97ce352e46bebac92018f6ed976d,papelaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29192,e354794c0460552b2c9932026a6e0f22,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29193,e14717f9b1abbf7601efb99f26194d0f,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29194,e4ae7159ae9fb57d158004d7435ea920,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29195,e355d989e7c7101b4e80a8e9052985fd,malas_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29196,e14736de1aa61cedecf657207bce5ffa,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29197,e4b0320c22018a6aeacee9b991ccb1fd,NULL,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29198,e357a8646a17191f03fd9f833a0fa29b,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29199,e14dd4fab66d6821325e8b36fca0e41d,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29200,e4b0f340d2552f744b4c2d48dffbc0e2,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29201,e35b496654367ba8f9ab8974a23331e6,fashion_bolsas_e_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29202,e15014500e7941bc3fae1757c3cd48ad,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29203,e35b86603770bdb3faef7f1dac64aca0,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29204,e4b2809914acb98470a12e7dbbb73a5d,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29205,e35b9be1fd37ec2d6e0be7ddf2d357b6,fashion_bolsas_e_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29206,e1559fbf98a69c9a54d3df4c359aa164,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29207,e1ecccdfd47d369563db0edf20549475,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29208,e35be783353a30d36b6facc6524b5f64,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29209,e15746c8f73cb5e9d74ae01533fa02a5,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29210,e1ecd7384e97b1ca3f7b1601c78728c9,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29211,e35e57ac692a504d2fbb8f30e188c693,construcao_ferramentas_construcao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29212,e1588225be877a34df36d7665d1d0173,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29213,e35f45a92b1a28c527d6e9edfec12af9,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29214,e1ed3c28e40cbce2783e79eea79e8701,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29215,e15ba46909cf94625dfd772166a27e68,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29216,e4b460d73444ee00514b4de1f281982d,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29217,e3666e22533af88b1cbd15536ad6d903,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29218,e1ed9c25b42fc1afbc7459cc821a9d44,construcao_ferramentas_construcao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29219,e15cee02291017f6f12b4115ffb417e6,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29220,e36d6f9698990032f410888ab17c2d87,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29221,e1ef8c2b8bbfe112673cc1ca044f630a,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29222,e15df886b39f7ae5ed4149643bb0c8d6,papelaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29223,e1f24e88490db8f0fd2d3c169b130d0e,perfumaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29224,e15f2eb4bd9c94996e56cc76c1394361,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29225,e1f3f6e6cd65169825945c5d696f568a,perfumaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29226,e16045eef2ff02ee2a6469e167958bb0,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29227,e1f4f59902f2935d4266b1e238d6f563,casa_construcao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29228,e1608f467393da59b31f1b40b536548d,perfumaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29229,e1fad996d18315862e15d09446c5c65d,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29230,e167adfcc4c1ed3682a074de77e1880d,eletronicos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29231,e1ff3a1468d0e11fe813756e733e0fa4,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29232,e168af8b2f0d9319737c6a7a37904f9e,papelaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29233,e4b6f030d5280d30656abaa4ee64ef81,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29234,e2033444b9e15775ad3817491401084e,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29235,e169dcec1f41c7d588f6648886492792,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29236,e4b933cd90f8a7e6443558790a2c9339,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29237,e2055b97e82d54729173aebed46123a6,construcao_ferramentas_construcao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29238,e16c02dd52598b26d3402ef8ca15448d,fashion_bolsas_e_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29239,e4bb5bd18b0b3b6e9b7107ecf4fd11cc,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29240,e205eb6683dbf1812c2338baf0575ed0,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29241,e4bb850bf967ec64439ebb3c73b5b6f2,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29242,e4bc26706c5391433592fc23fecce0c7,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29243,e36f2ca8d28257f884c9a4cf523e6d70,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29244,e4bc98f06b9893b763bb17a152219b87,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29245,e3735b32b9df1055b996a9dc680bfe27,telefonia,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29246,e4bd268c80d127fbf8757171e8d2b6b9,bebes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29247,e37522e3e9aaee5f8831b244b3efd218,construcao_ferramentas_seguranca,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29248,e4bf89766decbc6dd5e5c29edff02990,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
29249,e379ed3f57a2c6e994258ffda975ce15,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
